id,vehicle_type,confidence,timestamp
23,car,0.722,2025-12-08 22:25:09
25,car,0.752,2025-12-08 22:25:09
27,car,0.653,2025-12-08 22:25:09
30,car,0.801,2025-12-08 22:25:09
32,car,0.646,2025-12-08 22:25:09
19,car,0.648,2025-12-08 22:25:09
20,car,0.896,2025-12-08 22:25:09
21,car,0.831,2025-12-08 22:25:09
23,car,0.776,2025-12-08 22:25:09
25,car,0.766,2025-12-08 22:25:09
27,car,0.637,2025-12-08 22:25:09
30,car,0.791,2025-12-08 22:25:09
32,car,0.632,2025-12-08 22:25:09
18,car,0.632,2025-12-08 22:25:09
19,car,0.615,2025-12-08 22:25:09
20,car,0.905,2025-12-08 22:25:09
21,car,0.839,2025-12-08 22:25:09
23,car,0.75,2025-12-08 22:25:09
24,car,0.6,2025-12-08 22:25:09
25,car,0.766,2025-12-08 22:25:09
27,car,0.648,2025-12-08 22:25:09
30,car,0.766,2025-12-08 22:25:09
32,car,0.633,2025-12-08 22:25:09
18,car,0.688,2025-12-08 22:25:09
20,car,0.908,2025-12-08 22:25:10
21,car,0.831,2025-12-08 22:25:10
23,car,0.698,2025-12-08 22:25:10
25,car,0.773,2025-12-08 22:25:10
30,car,0.764,2025-12-08 22:25:10
32,car,0.689,2025-12-08 22:25:10
19,car,0.651,2025-12-08 22:25:10
20,car,0.896,2025-12-08 22:25:10
21,car,0.822,2025-12-08 22:25:10
23,car,0.734,2025-12-08 22:25:10
24,car,0.619,2025-12-08 22:25:10
25,car,0.776,2025-12-08 22:25:10
27,car,0.633,2025-12-08 22:25:10
30,car,0.794,2025-12-08 22:25:10
32,car,0.703,2025-12-08 22:25:10
18,car,0.613,2025-12-08 22:25:10
20,car,0.902,2025-12-08 22:25:10
21,car,0.836,2025-12-08 22:25:10
23,car,0.686,2025-12-08 22:25:10
25,car,0.788,2025-12-08 22:25:10
27,car,0.684,2025-12-08 22:25:10
30,car,0.764,2025-12-08 22:25:10
32,car,0.662,2025-12-08 22:25:10
20,car,0.896,2025-12-08 22:25:10
21,car,0.829,2025-12-08 22:25:10
23,car,0.728,2025-12-08 22:25:10
25,car,0.752,2025-12-08 22:25:10
30,car,0.803,2025-12-08 22:25:10
32,car,0.628,2025-12-08 22:25:10
18,car,0.632,2025-12-08 22:25:10
19,car,0.644,2025-12-08 22:25:10
20,car,0.903,2025-12-08 22:25:10
21,car,0.821,2025-12-08 22:25:10
23,car,0.759,2025-12-08 22:25:10
25,car,0.776,2025-12-08 22:25:10
27,car,0.655,2025-12-08 22:25:10
30,car,0.784,2025-12-08 22:25:10
32,car,0.704,2025-12-08 22:25:10
18,car,0.632,2025-12-08 22:25:10
19,car,0.649,2025-12-08 22:25:10
20,car,0.902,2025-12-08 22:25:10
21,car,0.836,2025-12-08 22:25:10
23,car,0.793,2025-12-08 22:25:10
25,car,0.784,2025-12-08 22:25:10
27,car,0.615,2025-12-08 22:25:10
30,car,0.811,2025-12-08 22:25:10
32,car,0.703,2025-12-08 22:25:10
18,car,0.606,2025-12-08 22:25:10
19,car,0.633,2025-12-08 22:25:11
20,car,0.902,2025-12-08 22:25:11
21,car,0.84,2025-12-08 22:25:11
23,car,0.722,2025-12-08 22:25:11
25,car,0.769,2025-12-08 22:25:11
27,car,0.637,2025-12-08 22:25:11
30,car,0.804,2025-12-08 22:25:11
32,car,0.674,2025-12-08 22:25:11
18,car,0.632,2025-12-08 22:25:11
19,car,0.658,2025-12-08 22:25:11
20,car,0.898,2025-12-08 22:25:11
21,car,0.836,2025-12-08 22:25:11
23,car,0.737,2025-12-08 22:25:11
25,car,0.792,2025-12-08 22:25:11
27,car,0.637,2025-12-08 22:25:11
30,car,0.746,2025-12-08 22:25:11
18,car,0.606,2025-12-08 22:25:11
19,car,0.648,2025-12-08 22:25:11
20,car,0.899,2025-12-08 22:25:11
21,car,0.83,2025-12-08 22:25:11
23,car,0.774,2025-12-08 22:25:11
24,car,0.607,2025-12-08 22:25:11
25,car,0.785,2025-12-08 22:25:11
27,car,0.717,2025-12-08 22:25:11
30,car,0.742,2025-12-08 22:25:11
18,car,0.643,2025-12-08 22:25:11
19,car,0.655,2025-12-08 22:25:11
20,car,0.909,2025-12-08 22:25:11
21,car,0.826,2025-12-08 22:25:11
23,car,0.701,2025-12-08 22:25:11
25,car,0.773,2025-12-08 22:25:11
27,car,0.613,2025-12-08 22:25:11
30,car,0.78,2025-12-08 22:25:11
32,car,0.625,2025-12-08 22:25:11
18,car,0.669,2025-12-08 22:25:11
20,car,0.896,2025-12-08 22:25:11
21,car,0.836,2025-12-08 22:25:11
23,car,0.743,2025-12-08 22:25:11
24,car,0.613,2025-12-08 22:25:11
25,car,0.772,2025-12-08 22:25:11
27,car,0.66,2025-12-08 22:25:11
30,car,0.784,2025-12-08 22:25:11
32,car,0.648,2025-12-08 22:25:11
18,car,0.653,2025-12-08 22:25:11
19,car,0.621,2025-12-08 22:25:11
20,car,0.903,2025-12-08 22:25:11
21,car,0.835,2025-12-08 22:25:11
23,car,0.764,2025-12-08 22:25:11
25,car,0.749,2025-12-08 22:25:11
27,car,0.71,2025-12-08 22:25:11
30,car,0.745,2025-12-08 22:25:11
32,car,0.623,2025-12-08 22:25:11
18,car,0.66,2025-12-08 22:25:11
19,car,0.619,2025-12-08 22:25:12
20,car,0.903,2025-12-08 22:25:12
21,car,0.839,2025-12-08 22:25:12
23,car,0.688,2025-12-08 22:25:12
24,car,0.633,2025-12-08 22:25:12
25,car,0.748,2025-12-08 22:25:12
27,car,0.648,2025-12-08 22:25:12
30,car,0.756,2025-12-08 22:25:12
18,car,0.643,2025-12-08 22:25:12
19,car,0.633,2025-12-08 22:25:12
20,car,0.901,2025-12-08 22:25:12
21,car,0.846,2025-12-08 22:25:12
23,car,0.779,2025-12-08 22:25:12
24,car,0.607,2025-12-08 22:25:12
25,car,0.769,2025-12-08 22:25:12
27,car,0.669,2025-12-08 22:25:12
30,car,0.797,2025-12-08 22:25:12
32,car,0.621,2025-12-08 22:25:12
18,car,0.688,2025-12-08 22:25:12
19,car,0.662,2025-12-08 22:25:12
20,car,0.903,2025-12-08 22:25:12
21,car,0.843,2025-12-08 22:25:12
23,car,0.748,2025-12-08 22:25:12
24,car,0.666,2025-12-08 22:25:12
25,car,0.755,2025-12-08 22:25:12
27,car,0.641,2025-12-08 22:25:12
30,car,0.75,2025-12-08 22:25:12
32,car,0.637,2025-12-08 22:25:12
18,car,0.615,2025-12-08 22:25:12
20,car,0.901,2025-12-08 22:25:12
21,car,0.835,2025-12-08 22:25:12
23,car,0.743,2025-12-08 22:25:12
24,car,0.609,2025-12-08 22:25:12
25,car,0.746,2025-12-08 22:25:12
27,car,0.621,2025-12-08 22:25:12
30,car,0.788,2025-12-08 22:25:12
32,car,0.644,2025-12-08 22:25:12
18,car,0.617,2025-12-08 22:25:12
19,car,0.655,2025-12-08 22:25:12
20,car,0.906,2025-12-08 22:25:12
21,car,0.831,2025-12-08 22:25:12
23,car,0.694,2025-12-08 22:25:12
24,car,0.653,2025-12-08 22:25:12
25,car,0.766,2025-12-08 22:25:12
27,car,0.667,2025-12-08 22:25:12
30,car,0.776,2025-12-08 22:25:12
32,car,0.658,2025-12-08 22:25:12
19,car,0.689,2025-12-08 22:25:13
20,car,0.901,2025-12-08 22:25:13
21,car,0.844,2025-12-08 22:25:13
23,car,0.717,2025-12-08 22:25:13
24,car,0.625,2025-12-08 22:25:13
25,car,0.756,2025-12-08 22:25:13
27,car,0.632,2025-12-08 22:25:13
30,car,0.739,2025-12-08 22:25:13
32,car,0.626,2025-12-08 22:25:13
18,car,0.641,2025-12-08 22:25:13
20,car,0.904,2025-12-08 22:25:13
21,car,0.84,2025-12-08 22:25:13
23,car,0.758,2025-12-08 22:25:13
25,car,0.766,2025-12-08 22:25:13
30,car,0.812,2025-12-08 22:25:13
32,car,0.691,2025-12-08 22:25:13
18,car,0.658,2025-12-08 22:25:13
20,car,0.892,2025-12-08 22:25:13
21,car,0.83,2025-12-08 22:25:13
23,car,0.773,2025-12-08 22:25:13
24,car,0.641,2025-12-08 22:25:13
25,car,0.739,2025-12-08 22:25:13
27,car,0.607,2025-12-08 22:25:13
30,car,0.788,2025-12-08 22:25:13
32,car,0.666,2025-12-08 22:25:13
20,car,0.906,2025-12-08 22:25:13
21,car,0.832,2025-12-08 22:25:13
23,car,0.739,2025-12-08 22:25:13
25,car,0.734,2025-12-08 22:25:13
27,car,0.611,2025-12-08 22:25:13
30,car,0.746,2025-12-08 22:25:13
32,car,0.604,2025-12-08 22:25:13
20,car,0.896,2025-12-08 22:25:13
21,car,0.84,2025-12-08 22:25:13
23,car,0.708,2025-12-08 22:25:13
25,car,0.764,2025-12-08 22:25:13
27,car,0.639,2025-12-08 22:25:13
30,car,0.769,2025-12-08 22:25:13
32,car,0.613,2025-12-08 22:25:13
19,car,0.602,2025-12-08 22:25:13
20,car,0.9,2025-12-08 22:25:13
21,car,0.849,2025-12-08 22:25:13
23,car,0.693,2025-12-08 22:25:13
24,car,0.63,2025-12-08 22:25:13
25,car,0.768,2025-12-08 22:25:13
27,car,0.639,2025-12-08 22:25:13
30,car,0.792,2025-12-08 22:25:13
32,car,0.632,2025-12-08 22:25:13
19,car,0.632,2025-12-08 22:25:14
20,car,0.907,2025-12-08 22:25:14
21,car,0.834,2025-12-08 22:25:14
23,car,0.752,2025-12-08 22:25:14
24,car,0.623,2025-12-08 22:25:14
25,car,0.781,2025-12-08 22:25:14
27,car,0.681,2025-12-08 22:25:14
30,car,0.814,2025-12-08 22:25:14
32,car,0.649,2025-12-08 22:25:14
19,car,0.609,2025-12-08 22:25:14
20,car,0.893,2025-12-08 22:25:14
21,car,0.824,2025-12-08 22:25:14
23,car,0.715,2025-12-08 22:25:14
24,car,0.623,2025-12-08 22:25:14
25,car,0.769,2025-12-08 22:25:14
30,car,0.794,2025-12-08 22:25:14
32,car,0.632,2025-12-08 22:25:14
19,car,0.662,2025-12-08 22:25:14
20,car,0.906,2025-12-08 22:25:14
21,car,0.841,2025-12-08 22:25:14
23,car,0.699,2025-12-08 22:25:14
24,car,0.609,2025-12-08 22:25:14
25,car,0.766,2025-12-08 22:25:14
27,car,0.672,2025-12-08 22:25:14
30,car,0.772,2025-12-08 22:25:14
32,car,0.683,2025-12-08 22:25:14
18,car,0.641,2025-12-08 22:25:14
20,car,0.899,2025-12-08 22:25:14
21,car,0.841,2025-12-08 22:25:14
23,car,0.722,2025-12-08 22:25:14
24,car,0.619,2025-12-08 22:25:14
25,car,0.749,2025-12-08 22:25:14
27,car,0.683,2025-12-08 22:25:14
30,car,0.792,2025-12-08 22:25:14
32,car,0.657,2025-12-08 22:25:14
18,car,0.602,2025-12-08 22:25:14
20,car,0.896,2025-12-08 22:25:14
21,car,0.833,2025-12-08 22:25:14
23,car,0.709,2025-12-08 22:25:14
24,car,0.637,2025-12-08 22:25:14
25,car,0.74,2025-12-08 22:25:14
27,car,0.679,2025-12-08 22:25:14
30,car,0.787,2025-12-08 22:25:14
32,car,0.613,2025-12-08 22:25:14
18,car,0.621,2025-12-08 22:25:14
19,car,0.646,2025-12-08 22:25:14
20,car,0.907,2025-12-08 22:25:14
21,car,0.833,2025-12-08 22:25:14
23,car,0.743,2025-12-08 22:25:14
24,car,0.615,2025-12-08 22:25:14
25,car,0.756,2025-12-08 22:25:14
27,car,0.67,2025-12-08 22:25:14
30,car,0.765,2025-12-08 22:25:14
32,car,0.621,2025-12-08 22:25:14
18,car,0.637,2025-12-08 22:25:14
19,car,0.633,2025-12-08 22:25:14
20,car,0.893,2025-12-08 22:25:14
21,car,0.837,2025-12-08 22:25:14
23,car,0.732,2025-12-08 22:25:14
24,car,0.607,2025-12-08 22:25:14
25,car,0.755,2025-12-08 22:25:14
27,car,0.653,2025-12-08 22:25:14
30,car,0.789,2025-12-08 22:25:14
20,car,0.9,2025-12-08 22:25:15
21,car,0.831,2025-12-08 22:25:15
23,car,0.684,2025-12-08 22:25:15
24,car,0.6,2025-12-08 22:25:15
25,car,0.769,2025-12-08 22:25:15
27,car,0.669,2025-12-08 22:25:15
30,car,0.748,2025-12-08 22:25:15
32,car,0.632,2025-12-08 22:25:15
18,car,0.679,2025-12-08 22:25:15
19,car,0.63,2025-12-08 22:25:15
20,car,0.9,2025-12-08 22:25:15
21,car,0.826,2025-12-08 22:25:15
23,car,0.749,2025-12-08 22:25:15
25,car,0.766,2025-12-08 22:25:15
27,car,0.606,2025-12-08 22:25:15
30,car,0.785,2025-12-08 22:25:15
32,car,0.651,2025-12-08 22:25:15
18,car,0.611,2025-12-08 22:25:15
19,car,0.607,2025-12-08 22:25:15
20,car,0.901,2025-12-08 22:25:15
21,car,0.841,2025-12-08 22:25:15
23,car,0.742,2025-12-08 22:25:15
25,car,0.768,2025-12-08 22:25:15
30,car,0.783,2025-12-08 22:25:15
32,car,0.6,2025-12-08 22:25:15
18,car,0.649,2025-12-08 22:25:15
20,car,0.907,2025-12-08 22:25:15
21,car,0.833,2025-12-08 22:25:15
23,car,0.72,2025-12-08 22:25:15
25,car,0.781,2025-12-08 22:25:15
27,car,0.621,2025-12-08 22:25:15
30,car,0.78,2025-12-08 22:25:15
32,car,0.709,2025-12-08 22:25:15
18,car,0.655,2025-12-08 22:25:15
19,car,0.643,2025-12-08 22:25:15
20,car,0.901,2025-12-08 22:25:15
21,car,0.829,2025-12-08 22:25:15
23,car,0.745,2025-12-08 22:25:15
25,car,0.765,2025-12-08 22:25:15
30,car,0.771,2025-12-08 22:25:15
18,car,0.691,2025-12-08 22:25:15
19,car,0.621,2025-12-08 22:25:15
20,car,0.901,2025-12-08 22:25:15
21,car,0.839,2025-12-08 22:25:15
22,car,0.623,2025-12-08 22:25:15
23,car,0.664,2025-12-08 22:25:15
24,car,0.6,2025-12-08 22:25:15
25,car,0.764,2025-12-08 22:25:15
27,car,0.646,2025-12-08 22:25:15
30,car,0.771,2025-12-08 22:25:15
32,car,0.621,2025-12-08 22:25:15
18,car,0.653,2025-12-08 22:25:15
19,car,0.681,2025-12-08 22:25:15
20,car,0.9,2025-12-08 22:25:15
21,car,0.851,2025-12-08 22:25:15
23,car,0.736,2025-12-08 22:25:15
24,car,0.623,2025-12-08 22:25:15
25,car,0.773,2025-12-08 22:25:15
27,car,0.67,2025-12-08 22:25:15
30,car,0.791,2025-12-08 22:25:15
32,car,0.684,2025-12-08 22:25:15
18,car,0.646,2025-12-08 22:25:15
20,car,0.899,2025-12-08 22:25:15
21,car,0.837,2025-12-08 22:25:15
23,car,0.714,2025-12-08 22:25:15
25,car,0.781,2025-12-08 22:25:15
27,car,0.717,2025-12-08 22:25:15
30,car,0.779,2025-12-08 22:25:15
18,car,0.651,2025-12-08 22:25:15
20,car,0.9,2025-12-08 22:25:16
21,car,0.848,2025-12-08 22:25:16
23,car,0.746,2025-12-08 22:25:16
24,car,0.602,2025-12-08 22:25:16
25,car,0.742,2025-12-08 22:25:16
27,car,0.66,2025-12-08 22:25:16
30,car,0.812,2025-12-08 22:25:16
32,car,0.615,2025-12-08 22:25:16
18,car,0.689,2025-12-08 22:25:16
19,car,0.669,2025-12-08 22:25:16
20,car,0.906,2025-12-08 22:25:16
21,car,0.826,2025-12-08 22:25:16
23,car,0.703,2025-12-08 22:25:16
25,car,0.779,2025-12-08 22:25:16
27,car,0.639,2025-12-08 22:25:16
30,car,0.774,2025-12-08 22:25:16
18,car,0.676,2025-12-08 22:25:16
20,car,0.901,2025-12-08 22:25:16
21,car,0.836,2025-12-08 22:25:16
23,car,0.756,2025-12-08 22:25:16
24,car,0.617,2025-12-08 22:25:16
25,car,0.768,2025-12-08 22:25:16
27,car,0.6,2025-12-08 22:25:16
30,car,0.817,2025-12-08 22:25:16
18,car,0.719,2025-12-08 22:25:16
19,car,0.666,2025-12-08 22:25:16
20,car,0.896,2025-12-08 22:25:16
21,car,0.837,2025-12-08 22:25:16
23,car,0.773,2025-12-08 22:25:16
24,car,0.623,2025-12-08 22:25:16
25,car,0.788,2025-12-08 22:25:16
27,car,0.615,2025-12-08 22:25:16
30,car,0.746,2025-12-08 22:25:16
32,car,0.66,2025-12-08 22:25:16
18,car,0.714,2025-12-08 22:25:16
20,car,0.894,2025-12-08 22:25:16
21,car,0.843,2025-12-08 22:25:16
23,car,0.771,2025-12-08 22:25:16
25,car,0.746,2025-12-08 22:25:16
27,car,0.674,2025-12-08 22:25:16
30,car,0.759,2025-12-08 22:25:16
19,car,0.619,2025-12-08 22:25:16
20,car,0.9,2025-12-08 22:25:16
21,car,0.834,2025-12-08 22:25:16
23,car,0.732,2025-12-08 22:25:16
24,car,0.619,2025-12-08 22:25:16
25,car,0.762,2025-12-08 22:25:16
27,car,0.611,2025-12-08 22:25:16
30,car,0.779,2025-12-08 22:25:16
32,car,0.649,2025-12-08 22:25:16
18,car,0.714,2025-12-08 22:25:16
20,car,0.908,2025-12-08 22:25:16
21,car,0.834,2025-12-08 22:25:16
23,car,0.725,2025-12-08 22:25:16
24,car,0.628,2025-12-08 22:25:16
25,car,0.768,2025-12-08 22:25:16
27,car,0.643,2025-12-08 22:25:16
30,car,0.764,2025-12-08 22:25:16
32,car,0.615,2025-12-08 22:25:16
18,car,0.689,2025-12-08 22:25:16
19,car,0.617,2025-12-08 22:25:16
20,car,0.893,2025-12-08 22:25:16
21,car,0.822,2025-12-08 22:25:16
23,car,0.714,2025-12-08 22:25:16
25,car,0.739,2025-12-08 22:25:16
27,car,0.606,2025-12-08 22:25:16
30,car,0.765,2025-12-08 22:25:16
32,car,0.611,2025-12-08 22:25:16
18,car,0.669,2025-12-08 22:25:16
20,car,0.89,2025-12-08 22:25:17
21,car,0.835,2025-12-08 22:25:17
23,car,0.736,2025-12-08 22:25:17
25,car,0.758,2025-12-08 22:25:17
27,car,0.607,2025-12-08 22:25:17
30,car,0.761,2025-12-08 22:25:17
18,car,0.664,2025-12-08 22:25:17
20,car,0.905,2025-12-08 22:25:17
21,car,0.828,2025-12-08 22:25:17
23,car,0.783,2025-12-08 22:25:17
25,car,0.766,2025-12-08 22:25:17
27,car,0.633,2025-12-08 22:25:17
30,car,0.802,2025-12-08 22:25:17
20,car,0.898,2025-12-08 22:25:17
21,car,0.821,2025-12-08 22:25:17
23,car,0.792,2025-12-08 22:25:17
25,car,0.74,2025-12-08 22:25:17
27,car,0.611,2025-12-08 22:25:17
30,car,0.797,2025-12-08 22:25:17
18,car,0.679,2025-12-08 22:25:17
20,car,0.893,2025-12-08 22:25:17
21,car,0.844,2025-12-08 22:25:17
23,car,0.746,2025-12-08 22:25:17
25,car,0.745,2025-12-08 22:25:17
27,car,0.684,2025-12-08 22:25:17
30,car,0.797,2025-12-08 22:25:17
32,car,0.696,2025-12-08 22:25:17
18,car,0.67,2025-12-08 22:25:17
19,car,0.613,2025-12-08 22:25:17
20,car,0.897,2025-12-08 22:25:17
21,car,0.837,2025-12-08 22:25:17
23,car,0.756,2025-12-08 22:25:17
25,car,0.743,2025-12-08 22:25:17
27,car,0.693,2025-12-08 22:25:17
30,car,0.788,2025-12-08 22:25:17
32,car,0.655,2025-12-08 22:25:17
18,car,0.679,2025-12-08 22:25:17
20,car,0.904,2025-12-08 22:25:17
21,car,0.824,2025-12-08 22:25:17
23,car,0.759,2025-12-08 22:25:17
25,car,0.78,2025-12-08 22:25:17
27,car,0.632,2025-12-08 22:25:17
30,car,0.762,2025-12-08 22:25:17
32,car,0.706,2025-12-08 22:25:17
18,car,0.699,2025-12-08 22:25:17
20,car,0.899,2025-12-08 22:25:18
21,car,0.84,2025-12-08 22:25:18
23,car,0.758,2025-12-08 22:25:18
25,car,0.766,2025-12-08 22:25:18
27,car,0.655,2025-12-08 22:25:18
30,car,0.783,2025-12-08 22:25:18
32,car,0.606,2025-12-08 22:25:18
18,car,0.689,2025-12-08 22:25:18
19,car,0.632,2025-12-08 22:25:18
20,car,0.904,2025-12-08 22:25:18
21,car,0.828,2025-12-08 22:25:18
23,car,0.728,2025-12-08 22:25:18
25,car,0.75,2025-12-08 22:25:18
27,car,0.658,2025-12-08 22:25:18
30,car,0.781,2025-12-08 22:25:18
32,car,0.655,2025-12-08 22:25:18
18,car,0.658,2025-12-08 22:25:18
19,car,0.666,2025-12-08 22:25:18
20,car,0.906,2025-12-08 22:25:18
21,car,0.833,2025-12-08 22:25:18
23,car,0.737,2025-12-08 22:25:18
25,car,0.768,2025-12-08 22:25:18
27,car,0.617,2025-12-08 22:25:18
30,car,0.731,2025-12-08 22:25:18
32,car,0.686,2025-12-08 22:25:18
18,car,0.67,2025-12-08 22:25:18
19,car,0.602,2025-12-08 22:25:18
20,car,0.901,2025-12-08 22:25:18
21,car,0.843,2025-12-08 22:25:18
23,car,0.717,2025-12-08 22:25:18
24,car,0.6,2025-12-08 22:25:18
25,car,0.766,2025-12-08 22:25:18
30,car,0.799,2025-12-08 22:25:18
32,car,0.607,2025-12-08 22:25:18
18,car,0.667,2025-12-08 22:25:18
20,car,0.893,2025-12-08 22:25:18
21,car,0.839,2025-12-08 22:25:18
23,car,0.779,2025-12-08 22:25:18
24,car,0.635,2025-12-08 22:25:18
25,car,0.762,2025-12-08 22:25:18
30,car,0.768,2025-12-08 22:25:18
32,car,0.63,2025-12-08 22:25:18
18,car,0.679,2025-12-08 22:25:18
20,car,0.907,2025-12-08 22:25:18
21,car,0.845,2025-12-08 22:25:18
23,car,0.729,2025-12-08 22:25:18
25,car,0.772,2025-12-08 22:25:18
27,car,0.669,2025-12-08 22:25:18
30,car,0.791,2025-12-08 22:25:18
32,car,0.641,2025-12-08 22:25:18
18,car,0.632,2025-12-08 22:25:18
20,car,0.899,2025-12-08 22:25:18
21,car,0.841,2025-12-08 22:25:18
23,car,0.731,2025-12-08 22:25:18
24,car,0.626,2025-12-08 22:25:18
25,car,0.774,2025-12-08 22:25:18
27,car,0.677,2025-12-08 22:25:18
30,car,0.728,2025-12-08 22:25:18
32,car,0.701,2025-12-08 22:25:18
18,car,0.694,2025-12-08 22:25:18
20,car,0.893,2025-12-08 22:25:19
21,car,0.827,2025-12-08 22:25:19
23,car,0.739,2025-12-08 22:25:19
24,car,0.6,2025-12-08 22:25:19
25,car,0.755,2025-12-08 22:25:19
27,car,0.666,2025-12-08 22:25:19
30,car,0.813,2025-12-08 22:25:19
18,car,0.677,2025-12-08 22:25:19
20,car,0.887,2025-12-08 22:25:19
21,car,0.846,2025-12-08 22:25:19
23,car,0.715,2025-12-08 22:25:19
25,car,0.752,2025-12-08 22:25:19
30,car,0.788,2025-12-08 22:25:19
18,car,0.621,2025-12-08 22:25:19
20,car,0.891,2025-12-08 22:25:19
21,car,0.839,2025-12-08 22:25:19
23,car,0.689,2025-12-08 22:25:19
25,car,0.758,2025-12-08 22:25:19
27,car,0.67,2025-12-08 22:25:19
30,car,0.783,2025-12-08 22:25:19
18,car,0.672,2025-12-08 22:25:19
20,car,0.894,2025-12-08 22:25:19
21,car,0.826,2025-12-08 22:25:19
23,car,0.723,2025-12-08 22:25:19
25,car,0.746,2025-12-08 22:25:19
30,car,0.794,2025-12-08 22:25:19
32,car,0.672,2025-12-08 22:25:19
18,car,0.686,2025-12-08 22:25:19
20,car,0.894,2025-12-08 22:25:19
21,car,0.827,2025-12-08 22:25:19
23,car,0.727,2025-12-08 22:25:19
24,car,0.633,2025-12-08 22:25:19
25,car,0.768,2025-12-08 22:25:19
27,car,0.611,2025-12-08 22:25:19
30,car,0.806,2025-12-08 22:25:19
32,car,0.683,2025-12-08 22:25:19
18,car,0.633,2025-12-08 22:25:19
20,car,0.893,2025-12-08 22:25:19
21,car,0.821,2025-12-08 22:25:19
23,car,0.771,2025-12-08 22:25:19
25,car,0.761,2025-12-08 22:25:19
27,car,0.674,2025-12-08 22:25:19
30,car,0.807,2025-12-08 22:25:19
32,car,0.648,2025-12-08 22:25:19
20,car,0.888,2025-12-08 22:25:19
21,car,0.841,2025-12-08 22:25:19
23,car,0.764,2025-12-08 22:25:19
25,car,0.764,2025-12-08 22:25:19
27,car,0.633,2025-12-08 22:25:19
30,car,0.792,2025-12-08 22:25:19
32,car,0.655,2025-12-08 22:25:19
18,car,0.621,2025-12-08 22:25:19
20,car,0.899,2025-12-08 22:25:19
21,car,0.835,2025-12-08 22:25:19
23,car,0.727,2025-12-08 22:25:19
24,car,0.619,2025-12-08 22:25:19
25,car,0.765,2025-12-08 22:25:19
27,car,0.664,2025-12-08 22:25:19
30,car,0.796,2025-12-08 22:25:19
32,car,0.672,2025-12-08 22:25:19
18,car,0.655,2025-12-08 22:25:19
19,car,0.613,2025-12-08 22:25:19
20,car,0.903,2025-12-08 22:25:19
21,car,0.839,2025-12-08 22:25:19
23,car,0.74,2025-12-08 22:25:19
25,car,0.769,2025-12-08 22:25:19
27,car,0.676,2025-12-08 22:25:19
30,car,0.792,2025-12-08 22:25:19
32,car,0.632,2025-12-08 22:25:19
20,car,0.897,2025-12-08 22:25:20
21,car,0.833,2025-12-08 22:25:20
23,car,0.749,2025-12-08 22:25:20
25,car,0.734,2025-12-08 22:25:20
27,car,0.648,2025-12-08 22:25:20
30,car,0.797,2025-12-08 22:25:20
32,car,0.63,2025-12-08 22:25:20
18,car,0.658,2025-12-08 22:25:20
20,car,0.9,2025-12-08 22:25:20
21,car,0.837,2025-12-08 22:25:20
23,car,0.727,2025-12-08 22:25:20
25,car,0.764,2025-12-08 22:25:20
27,car,0.666,2025-12-08 22:25:20
30,car,0.792,2025-12-08 22:25:20
18,car,0.669,2025-12-08 22:25:20
19,car,0.604,2025-12-08 22:25:20
20,car,0.903,2025-12-08 22:25:20
21,car,0.826,2025-12-08 22:25:20
23,car,0.696,2025-12-08 22:25:20
25,car,0.75,2025-12-08 22:25:20
27,car,0.625,2025-12-08 22:25:20
30,car,0.755,2025-12-08 22:25:20
18,car,0.655,2025-12-08 22:25:20
20,car,0.9,2025-12-08 22:25:20
21,car,0.837,2025-12-08 22:25:20
23,car,0.808,2025-12-08 22:25:20
25,car,0.769,2025-12-08 22:25:20
27,car,0.619,2025-12-08 22:25:20
30,car,0.808,2025-12-08 22:25:20
32,car,0.639,2025-12-08 22:25:20
18,car,0.693,2025-12-08 22:25:20
20,car,0.9,2025-12-08 22:25:20
21,car,0.845,2025-12-08 22:25:20
23,car,0.761,2025-12-08 22:25:20
25,car,0.762,2025-12-08 22:25:20
30,car,0.809,2025-12-08 22:25:20
32,car,0.644,2025-12-08 22:25:20
18,car,0.674,2025-12-08 22:25:20
19,car,0.604,2025-12-08 22:25:20
20,car,0.893,2025-12-08 22:25:20
21,car,0.827,2025-12-08 22:25:20
23,car,0.777,2025-12-08 22:25:20
25,car,0.742,2025-12-08 22:25:20
30,car,0.793,2025-12-08 22:25:20
32,car,0.649,2025-12-08 22:25:20
18,car,0.658,2025-12-08 22:25:20
20,car,0.9,2025-12-08 22:25:20
21,car,0.847,2025-12-08 22:25:20
23,car,0.798,2025-12-08 22:25:20
25,car,0.78,2025-12-08 22:25:20
30,car,0.766,2025-12-08 22:25:20
18,car,0.696,2025-12-08 22:25:20
20,car,0.895,2025-12-08 22:25:20
21,car,0.839,2025-12-08 22:25:20
23,car,0.749,2025-12-08 22:25:20
25,car,0.74,2025-12-08 22:25:20
30,car,0.796,2025-12-08 22:25:20
32,car,0.643,2025-12-08 22:25:20
18,car,0.655,2025-12-08 22:25:20
20,car,0.898,2025-12-08 22:25:20
21,car,0.829,2025-12-08 22:25:20
23,car,0.703,2025-12-08 22:25:20
25,car,0.769,2025-12-08 22:25:20
27,car,0.684,2025-12-08 22:25:20
30,car,0.801,2025-12-08 22:25:20
32,car,0.706,2025-12-08 22:25:20
18,car,0.66,2025-12-08 22:25:20
20,car,0.887,2025-12-08 22:25:21
21,car,0.822,2025-12-08 22:25:21
23,car,0.761,2025-12-08 22:25:21
